task_id,department,criticality,urgency,asset_condition,overdue,overdue_days,failure_history,estimated_duration_hours,safety_critical,passenger_impact,priority_score,maintenance_priority_class
TASK-1246,Traction,HIGH,MEDIUM,DEGRADED,True,17,1,3.7,1,1,80.47888059414093,CRITICAL
TASK-1247,Traction,HIGH,HIGH,FAILED,True,2,2,3.0,1,1,83.15780317218574,CRITICAL
TASK-1248,Traction,CRITICAL,IMMEDIATE,POOR,True,7,1,2.5,1,0,100.0,CRITICAL
TASK-1249,S&T,ROUTINE,NORMAL,FAIR,False,0,2,1.4,0,1,23.195475459754036,LOW
TASK-1250,Engineering,MEDIUM,HIGH,DEGRADED,True,5,0,1.4,0,0,53.10752505700858,MEDIUM
TASK-1251,Traction,ROUTINE,NORMAL,FAIR,True,5,1,1.9,0,1,28.394434523557493,LOW
TASK-1252,Traction,CRITICAL,IMMEDIATE,POOR,False,0,0,2.6,1,0,96.26394160426088,CRITICAL
TASK-1253,Traction,CRITICAL,HIGH,FAILED,False,0,2,5.0,1,1,100.0,CRITICAL
TASK-1254,Engineering,MEDIUM,NORMAL,FAIR,False,0,2,2.7,0,1,31.354736613268525,LOW
TASK-1255,S&T,ROUTINE,NORMAL,FAIR,True,6,1,2.8,0,0,30.821792588512583,LOW
TASK-1256,Traction,HIGH,HIGH,FAILED,True,9,2,1.4,1,1,100.0,CRITICAL
TASK-1257,Engineering,LOW,NORMAL,GOOD,True,5,0,4.7,0,1,36.55752406296759,LOW
TASK-1258,Traction,ROUTINE,NORMAL,FAIR,False,0,2,5.3,0,0,34.050046446500005,LOW
TASK-1259,S&T,LOW,MEDIUM,GOOD,False,0,1,7.0,0,0,26.705590950486375,LOW
TASK-1260,Traction,MEDIUM,MEDIUM,DEGRADED,True,1,0,4.0,0,1,44.6233922923478,LOW
TASK-1261,S&T,HIGH,HIGH,DEGRADED,False,0,2,1.9,1,0,66.18404595651671,HIGH
TASK-1262,Engineering,MEDIUM,HIGH,DEGRADED,False,0,0,7.6,0,1,60.965537839224304,MEDIUM
TASK-1263,S&T,MEDIUM,NORMAL,GOOD,True,1,2,6.7,0,1,28.308610108413166,LOW
TASK-1264,S&T,CRITICAL,HIGH,POOR,True,1,0,1.1,1,1,95.7638683756111,CRITICAL
TASK-1265,Traction,LOW,NORMAL,GOOD,False,0,0,1.6,0,1,17.981757683790015,LOW
TASK-1266,Traction,HIGH,MEDIUM,DEGRADED,True,30,0,1.1,1,1,74.66233542872864,HIGH
TASK-1267,Engineering,MEDIUM,NORMAL,GOOD,False,0,3,4.7,0,1,38.26185898124867,LOW
TASK-1268,S&T,CRITICAL,HIGH,FAILED,False,0,3,5.0,1,1,99.6654264399284,CRITICAL
TASK-1269,Traction,ROUTINE,MEDIUM,FAIR,True,2,2,6.3,0,1,38.587987678039795,LOW
TASK-1270,S&T,CRITICAL,HIGH,POOR,True,19,1,7.3,1,1,100.0,CRITICAL
TASK-1271,S&T,CRITICAL,HIGH,FAILED,False,0,1,7.9,1,1,94.94645670448791,CRITICAL
TASK-1272,S&T,CRITICAL,IMMEDIATE,FAILED,True,14,3,5.2,1,1,100.0,CRITICAL
TASK-1273,Traction,ROUTINE,NORMAL,GOOD,False,0,2,7.6,0,1,26.621323388215846,LOW
TASK-1274,Engineering,LOW,NORMAL,FAIR,True,15,5,2.5,0,1,43.416255765889716,LOW
TASK-1275,Engineering,LOW,NORMAL,FAIR,False,0,2,2.3,0,1,19.127353476646793,LOW
TASK-1276,Traction,MEDIUM,NORMAL,GOOD,False,0,2,1.7,0,1,33.5473335884792,LOW
TASK-1277,S&T,HIGH,IMMEDIATE,POOR,True,11,0,5.7,1,1,100.0,CRITICAL
TASK-1278,S&T,HIGH,MEDIUM,DEGRADED,False,0,1,0.7,1,1,66.04028899140573,HIGH
TASK-1279,S&T,MEDIUM,MEDIUM,DEGRADED,False,0,1,5.8,1,0,50.51866278245559,MEDIUM
TASK-1280,S&T,LOW,NORMAL,GOOD,True,14,1,5.7,0,0,50.553066862909624,MEDIUM
TASK-1281,S&T,HIGH,IMMEDIATE,FAILED,True,1,3,5.5,1,1,100.0,CRITICAL
TASK-1282,Engineering,CRITICAL,HIGH,POOR,True,14,3,1.4,1,1,100.0,CRITICAL
TASK-1283,Engineering,ROUTINE,NORMAL,FAIR,True,13,2,7.3,0,1,44.650047618814185,LOW
TASK-1284,Engineering,LOW,NORMAL,GOOD,False,0,1,0.9,0,1,22.150807862675624,LOW
TASK-1285,S&T,CRITICAL,IMMEDIATE,FAILED,False,0,1,6.1,1,0,100.0,CRITICAL
TASK-1286,Traction,MEDIUM,MEDIUM,DEGRADED,False,0,0,3.8,0,1,24.66072636782004,LOW
TASK-1287,S&T,MEDIUM,MEDIUM,DEGRADED,False,0,0,5.7,1,0,50.03434127469519,MEDIUM
TASK-1288,S&T,HIGH,HIGH,FAILED,True,16,2,4.5,1,1,100.0,CRITICAL
TASK-1289,S&T,ROUTINE,NORMAL,GOOD,False,0,1,5.0,0,1,23.34330713341886,LOW
TASK-1290,S&T,MEDIUM,HIGH,DEGRADED,False,0,1,5.0,1,1,54.43142803693586,MEDIUM
TASK-1291,Engineering,LOW,NORMAL,GOOD,True,13,2,2.2,0,1,40.78813839280602,LOW
TASK-1292,Traction,HIGH,HIGH,FAILED,True,2,1,4.9,1,1,86.9261356742154,CRITICAL
TASK-1293,Engineering,MEDIUM,MEDIUM,DEGRADED,False,0,1,4.8,0,0,32.06410236424408,LOW
TASK-1294,Engineering,HIGH,IMMEDIATE,POOR,True,18,1,4.4,1,0,100.0,CRITICAL
TASK-1295,S&T,HIGH,HIGH,DEGRADED,True,14,1,1.9,1,1,93.43562082600913,CRITICAL
TASK-1296,Traction,HIGH,IMMEDIATE,POOR,False,0,2,5.3,1,0,90.77215285675763,CRITICAL
TASK-1297,S&T,LOW,NORMAL,GOOD,True,12,3,4.0,0,0,50.4366219507607,MEDIUM
TASK-1298,S&T,MEDIUM,HIGH,DEGRADED,True,20,4,2.9,1,1,86.74976742700524,CRITICAL
TASK-1299,Engineering,ROUTINE,NORMAL,FAIR,True,15,1,3.0,0,1,47.633525684137915,MEDIUM
TASK-1300,Traction,HIGH,IMMEDIATE,POOR,False,0,0,2.7,1,1,87.84921682204082,CRITICAL
TASK-1301,S&T,CRITICAL,HIGH,FAILED,False,0,1,0.8,1,1,93.43123071864675,CRITICAL
TASK-1302,Engineering,MEDIUM,MEDIUM,DEGRADED,False,0,1,2.4,0,1,38.400805794098034,LOW
TASK-1303,Engineering,HIGH,IMMEDIATE,POOR,False,0,0,7.0,1,0,92.04629193798621,CRITICAL
TASK-1304,Engineering,HIGH,HIGH,FAILED,False,0,1,4.0,1,1,85.22506357943357,CRITICAL
TASK-1305,Engineering,ROUTINE,MEDIUM,FAIR,True,17,3,4.4,0,1,52.84821096099047,MEDIUM
TASK-1306,Traction,HIGH,IMMEDIATE,POOR,True,2,3,5.2,1,1,93.09853530205054,CRITICAL
TASK-1307,Engineering,ROUTINE,NORMAL,FAIR,False,0,2,2.5,0,1,21.639547111514364,LOW
TASK-1308,Engineering,MEDIUM,MEDIUM,DEGRADED,True,31,1,3.8,0,1,52.403077042067885,MEDIUM
TASK-1309,Traction,CRITICAL,IMMEDIATE,POOR,True,29,0,1.4,1,1,100.0,CRITICAL
TASK-1310,Traction,HIGH,HIGH,FAILED,False,0,5,6.5,1,1,96.20462498644734,CRITICAL
TASK-1311,Traction,ROUTINE,NORMAL,FAIR,True,9,1,2.8,0,1,33.65194831978183,LOW
TASK-1312,Engineering,CRITICAL,HIGH,FAILED,True,3,1,3.6,1,0,100.0,CRITICAL
TASK-1313,Engineering,LOW,NORMAL,GOOD,False,0,3,4.0,0,1,41.688742668299966,LOW
TASK-1314,Engineering,LOW,NORMAL,FAIR,True,17,1,4.2,0,1,40.977725101573874,LOW
TASK-1315,Traction,MEDIUM,MEDIUM,DEGRADED,True,9,0,4.3,0,1,49.47368097359387,MEDIUM
TASK-1316,S&T,CRITICAL,IMMEDIATE,POOR,False,0,1,6.8,1,1,100.0,CRITICAL
TASK-1317,S&T,ROUTINE,NORMAL,FAIR,False,0,0,3.9,0,1,24.28308552312839,LOW
TASK-1318,Engineering,CRITICAL,IMMEDIATE,POOR,True,6,4,1.9,1,0,100.0,CRITICAL
TASK-1319,Traction,CRITICAL,HIGH,FAILED,False,0,0,6.1,1,1,86.83720798503953,CRITICAL
TASK-1320,Engineering,ROUTINE,MEDIUM,GOOD,False,0,1,2.6,0,1,30.0430372117837,LOW
TASK-1321,S&T,HIGH,HIGH,DEGRADED,False,0,1,7.5,1,1,68.18637610716893,HIGH
TASK-1322,Traction,HIGH,MEDIUM,DEGRADED,False,0,1,6.7,1,1,65.16680657421826,HIGH
TASK-1323,S&T,HIGH,MEDIUM,DEGRADED,True,20,0,6.8,1,1,73.45589800440445,HIGH
TASK-1324,Traction,CRITICAL,HIGH,POOR,True,27,0,7.0,1,1,100.0,CRITICAL
TASK-1325,S&T,HIGH,IMMEDIATE,FAILED,True,7,2,4.1,1,1,100.0,CRITICAL
TASK-1326,S&T,HIGH,HIGH,FAILED,False,0,1,6.2,1,1,84.95358780943448,CRITICAL
TASK-1327,S&T,HIGH,HIGH,POOR,False,0,1,7.5,1,0,82.07689490686053,CRITICAL
TASK-1328,Engineering,MEDIUM,NORMAL,FAIR,True,12,1,4.8,0,1,45.664348921445495,MEDIUM
TASK-1329,Engineering,HIGH,IMMEDIATE,POOR,True,15,3,0.8,1,1,100.0,CRITICAL
TASK-1330,Traction,HIGH,IMMEDIATE,POOR,False,0,2,5.8,1,0,93.32860418906849,CRITICAL
TASK-1331,S&T,CRITICAL,IMMEDIATE,POOR,True,1,1,7.9,1,1,100.0,CRITICAL
TASK-1332,Traction,LOW,NORMAL,FAIR,True,6,1,4.2,0,1,30.37512106820867,LOW
TASK-1333,Engineering,ROUTINE,NORMAL,FAIR,False,0,4,4.3,0,1,27.26109840591264,LOW
TASK-1334,Traction,MEDIUM,HIGH,DEGRADED,True,10,1,7.0,0,0,56.64071383479922,MEDIUM
TASK-1335,S&T,LOW,NORMAL,GOOD,True,16,2,4.4,0,1,37.15647728220166,LOW
TASK-1336,S&T,ROUTINE,NORMAL,GOOD,False,0,1,5.9,0,1,22.595092030269875,LOW
TASK-1337,S&T,ROUTINE,NORMAL,FAIR,False,0,1,1.1,0,1,17.028253126957438,LOW
TASK-1338,S&T,MEDIUM,MEDIUM,DEGRADED,True,8,2,5.2,1,1,65.79159598805053,HIGH
TASK-1339,S&T,LOW,NORMAL,GOOD,False,0,1,6.9,0,0,22.961173820976153,LOW
TASK-1340,Traction,CRITICAL,IMMEDIATE,FAILED,False,0,0,3.4,1,0,97.6623736712378,CRITICAL
TASK-1341,S&T,CRITICAL,IMMEDIATE,POOR,True,2,2,7.0,1,1,100.0,CRITICAL
TASK-1342,Engineering,HIGH,HIGH,FAILED,False,0,2,1.0,1,1,80.78405594422917,CRITICAL
TASK-1343,Traction,HIGH,HIGH,DEGRADED,False,0,1,8.0,1,1,73.15350452859342,HIGH
TASK-1344,Traction,ROUTINE,NORMAL,GOOD,True,5,2,3.8,0,1,26.529099537991065,LOW
TASK-1345,Engineering,LOW,NORMAL,GOOD,False,0,2,3.8,0,1,28.24281017237874,LOW
TASK-1346,Traction,HIGH,HIGH,DEGRADED,False,0,2,7.3,1,1,73.22089262835449,HIGH
TASK-1347,Engineering,HIGH,MEDIUM,DEGRADED,True,12,2,6.5,1,0,78.91181695302876,HIGH
TASK-1348,S&T,MEDIUM,MEDIUM,DEGRADED,True,6,2,3.3,1,1,64.8554702565696,MEDIUM
TASK-1349,Engineering,MEDIUM,NORMAL,FAIR,False,0,1,4.5,0,1,33.65921931629258,LOW
TASK-1350,Traction,ROUTINE,NORMAL,FAIR,True,6,1,1.8,0,1,31.09573888707876,LOW
TASK-1351,Engineering,CRITICAL,HIGH,FAILED,True,20,0,7.0,1,1,100.0,CRITICAL
TASK-1352,Traction,LOW,NORMAL,FAIR,True,9,1,4.2,0,0,34.46261238658064,LOW
TASK-1353,Traction,ROUTINE,MEDIUM,FAIR,False,0,1,2.2,0,1,28.329391148260243,LOW
TASK-1354,Traction,HIGH,MEDIUM,DEGRADED,False,0,2,3.9,1,1,56.168251335179534,MEDIUM
TASK-1355,Traction,ROUTINE,NORMAL,GOOD,True,3,2,7.2,0,1,29.25202719088082,LOW
TASK-1356,S&T,MEDIUM,MEDIUM,DEGRADED,True,20,1,5.6,1,1,65.77584380890922,HIGH
TASK-1357,Engineering,ROUTINE,NORMAL,GOOD,False,0,3,3.8,0,1,29.431592284783505,LOW
TASK-1358,S&T,CRITICAL,HIGH,FAILED,True,11,4,2.7,1,1,100.0,CRITICAL
TASK-1359,S&T,MEDIUM,MEDIUM,DEGRADED,False,0,1,3.9,1,0,46.86890180627486,MEDIUM
TASK-1360,S&T,ROUTINE,MEDIUM,FAIR,False,0,3,8.0,0,1,31.99474073398247,LOW
TASK-1361,S&T,LOW,NORMAL,GOOD,True,1,1,2.3,0,0,28.76264470674832,LOW
TASK-1362,Traction,MEDIUM,HIGH,DEGRADED,False,0,1,4.8,0,1,47.170762087440124,MEDIUM
TASK-1363,Traction,MEDIUM,MEDIUM,DEGRADED,True,18,2,0.7,0,1,63.10277709503187,MEDIUM
TASK-1364,Traction,CRITICAL,IMMEDIATE,POOR,False,0,4,2.6,1,1,100.0,CRITICAL
TASK-1365,Traction,LOW,NORMAL,GOOD,True,27,0,7.3,0,1,41.915501060366104,LOW
TASK-1366,Traction,CRITICAL,IMMEDIATE,POOR,False,0,2,6.7,1,1,100.0,CRITICAL
TASK-1367,S&T,LOW,NORMAL,FAIR,True,16,3,5.1,0,1,50.9776623454154,MEDIUM
TASK-1368,S&T,ROUTINE,MEDIUM,FAIR,False,0,3,5.3,0,1,25.499228835141526,LOW
TASK-1369,Traction,MEDIUM,HIGH,DEGRADED,False,0,0,5.6,0,1,44.625620308967555,LOW
TASK-1370,Traction,LOW,NORMAL,FAIR,False,0,1,5.2,0,1,24.273975848211904,LOW
TASK-1371,Traction,LOW,MEDIUM,GOOD,False,0,2,2.8,0,1,25.698394302632764,LOW
TASK-1372,S&T,LOW,NORMAL,GOOD,False,0,2,4.8,0,1,19.686121179784397,LOW
TASK-1373,Traction,ROUTINE,NORMAL,FAIR,True,18,1,1.2,0,1,43.30625265616928,LOW
TASK-1374,S&T,MEDIUM,MEDIUM,DEGRADED,False,0,1,6.1,1,1,46.49103401040053,MEDIUM
TASK-1375,Engineering,LOW,NORMAL,FAIR,False,0,2,1.5,0,1,15.463210212035266,LOW
TASK-1376,Traction,HIGH,MEDIUM,DEGRADED,True,16,0,4.5,1,1,87.24249614946463,CRITICAL
TASK-1377,S&T,LOW,NORMAL,FAIR,False,0,2,2.4,0,1,19.214245425524787,LOW
TASK-1378,S&T,MEDIUM,HIGH,DEGRADED,False,0,2,6.1,1,1,59.37883427865848,MEDIUM
TASK-1379,S&T,ROUTINE,NORMAL,GOOD,False,0,1,4.0,0,1,14.751773901507349,LOW
TASK-1380,Engineering,MEDIUM,NORMAL,FAIR,False,0,0,6.2,0,1,30.928462948705295,LOW
TASK-1381,Engineering,CRITICAL,IMMEDIATE,POOR,True,17,1,7.8,1,0,100.0,CRITICAL
TASK-1382,Traction,MEDIUM,HIGH,DEGRADED,True,8,0,1.2,0,1,58.702946082002484,MEDIUM
TASK-1383,S&T,LOW,NORMAL,GOOD,False,0,1,2.5,0,1,21.78261525093069,LOW
TASK-1384,Engineering,CRITICAL,HIGH,POOR,False,0,2,3.3,1,0,96.1022623862378,CRITICAL
TASK-1385,Traction,MEDIUM,MEDIUM,DEGRADED,True,4,1,4.9,0,1,43.9483043853171,LOW
TASK-1386,Traction,HIGH,MEDIUM,DEGRADED,True,26,1,1.3,1,1,88.90727039345244,CRITICAL
TASK-1387,Engineering,HIGH,HIGH,POOR,True,5,0,0.7,1,0,90.33970871537566,CRITICAL
TASK-1388,Traction,MEDIUM,MEDIUM,DEGRADED,True,25,2,7.4,0,1,57.49598343891535,MEDIUM
TASK-1389,Engineering,MEDIUM,MEDIUM,GOOD,False,0,3,5.3,0,0,42.03387389917208,LOW
TASK-1390,S&T,MEDIUM,HIGH,DEGRADED,True,16,1,5.4,1,1,93.8193624730968,CRITICAL
TASK-1391,Engineering,LOW,NORMAL,FAIR,True,32,1,0.8,0,1,38.24698551209392,LOW
TASK-1392,Engineering,MEDIUM,MEDIUM,DEGRADED,False,0,1,8.0,0,1,41.29793943489901,LOW
TASK-1393,Engineering,LOW,NORMAL,GOOD,True,11,0,2.3,0,1,36.41732124876187,LOW
TASK-1394,Traction,ROUTINE,NORMAL,FAIR,False,0,0,3.4,0,0,17.538209630032433,LOW
TASK-1395,S&T,HIGH,IMMEDIATE,FAILED,True,2,1,3.6,1,0,100.0,CRITICAL
TASK-1396,Traction,ROUTINE,NORMAL,FAIR,True,44,1,7.1,0,1,48.22339790368393,MEDIUM
TASK-1397,Traction,LOW,NORMAL,GOOD,False,0,3,6.8,0,1,19.183136876394208,LOW
TASK-1398,Traction,CRITICAL,IMMEDIATE,POOR,True,5,4,7.5,1,1,100.0,CRITICAL
TASK-1399,S&T,ROUTINE,NORMAL,GOOD,True,8,1,5.7,0,0,29.40656744256953,LOW
TASK-1400,Engineering,HIGH,IMMEDIATE,POOR,True,1,0,3.8,1,0,100.0,CRITICAL
TASK-1401,Engineering,MEDIUM,MEDIUM,DEGRADED,False,0,1,1.2,0,0,39.124830581237724,LOW
TASK-1402,Traction,MEDIUM,MEDIUM,DEGRADED,False,0,0,4.6,0,1,32.17612997914529,LOW
TASK-1403,Traction,HIGH,MEDIUM,DEGRADED,False,0,3,1.0,1,1,56.60037807430477,MEDIUM
TASK-1404,S&T,ROUTINE,MEDIUM,FAIR,True,8,0,7.8,0,1,48.0960063598089,MEDIUM
TASK-1405,S&T,ROUTINE,NORMAL,GOOD,True,6,0,5.5,0,1,24.969662206250977,LOW
TASK-1406,Traction,CRITICAL,HIGH,FAILED,False,0,0,7.8,1,1,96.2978678074011,CRITICAL
TASK-1407,Engineering,MEDIUM,MEDIUM,DEGRADED,True,30,1,2.3,0,0,61.792382638023774,MEDIUM
TASK-1408,Engineering,CRITICAL,IMMEDIATE,FAILED,True,5,2,2.0,1,1,100.0,CRITICAL
TASK-1409,Traction,ROUTINE,NORMAL,FAIR,False,0,3,4.9,0,0,25.682377126923225,LOW
TASK-1410,Engineering,HIGH,MEDIUM,DEGRADED,True,7,0,6.3,1,1,70.72133986674557,HIGH
TASK-1411,Traction,ROUTINE,NORMAL,GOOD,False,0,2,2.6,0,0,30.730891318133125,LOW
TASK-1412,Engineering,ROUTINE,NORMAL,FAIR,False,0,2,4.6,0,1,20.911954090996066,LOW
TASK-1413,Engineering,ROUTINE,NORMAL,GOOD,False,0,0,5.5,0,1,30.550677910428114,LOW
TASK-1414,Engineering,LOW,NORMAL,FAIR,True,20,3,0.6,0,1,48.073239925523914,MEDIUM
TASK-1415,Engineering,CRITICAL,IMMEDIATE,FAILED,False,0,5,2.9,1,1,100.0,CRITICAL
TASK-1416,Engineering,MEDIUM,MEDIUM,DEGRADED,False,0,1,0.9,0,0,30.914397988235475,LOW
TASK-1417,Traction,HIGH,HIGH,POOR,False,0,2,4.4,1,0,76.97216490410679,HIGH
TASK-1418,Traction,LOW,NORMAL,GOOD,True,7,1,4.1,0,1,37.652902928120284,LOW
TASK-1419,S&T,HIGH,IMMEDIATE,FAILED,False,0,1,5.0,1,1,100.0,CRITICAL
TASK-1420,S&T,HIGH,IMMEDIATE,FAILED,True,12,3,2.2,1,0,100.0,CRITICAL
TASK-1421,Traction,LOW,NORMAL,GOOD,False,0,1,6.0,0,1,21.668061912050142,LOW
TASK-1422,Traction,HIGH,IMMEDIATE,FAILED,True,1,3,2.8,1,1,100.0,CRITICAL
TASK-1423,Traction,MEDIUM,MEDIUM,GOOD,False,0,1,1.0,0,0,40.223141231588485,LOW
TASK-1424,S&T,CRITICAL,HIGH,POOR,True,11,2,3.7,1,0,100.0,CRITICAL
TASK-1425,Engineering,CRITICAL,HIGH,POOR,False,0,2,5.8,1,1,93.32751607799133,CRITICAL
TASK-1426,S&T,ROUTINE,NORMAL,GOOD,True,9,1,7.2,0,1,42.144666597677045,LOW
TASK-1427,S&T,CRITICAL,IMMEDIATE,FAILED,True,14,4,1.6,1,1,100.0,CRITICAL
TASK-1428,Engineering,MEDIUM,MEDIUM,DEGRADED,True,10,2,5.2,0,0,54.79579472666053,MEDIUM
TASK-1429,Traction,CRITICAL,IMMEDIATE,FAILED,True,16,2,5.8,1,1,100.0,CRITICAL
TASK-1430,S&T,CRITICAL,IMMEDIATE,FAILED,True,8,0,4.5,1,1,100.0,CRITICAL
TASK-1431,S&T,CRITICAL,IMMEDIATE,FAILED,False,0,0,5.0,1,1,100.0,CRITICAL
TASK-1432,Engineering,LOW,NORMAL,GOOD,False,0,2,6.9,0,0,33.09974425274835,LOW
TASK-1433,Traction,CRITICAL,IMMEDIATE,FAILED,True,12,3,5.9,1,1,100.0,CRITICAL
TASK-1434,Engineering,HIGH,IMMEDIATE,POOR,True,5,2,3.9,1,0,100.0,CRITICAL
TASK-1435,Engineering,HIGH,HIGH,POOR,True,2,3,3.0,1,1,85.20858965556205,CRITICAL
TASK-1436,S&T,CRITICAL,HIGH,POOR,False,0,2,3.6,1,1,98.98004329694335,CRITICAL
TASK-1437,Engineering,HIGH,HIGH,DEGRADED,True,17,0,3.7,1,1,89.39943178394316,CRITICAL
TASK-1438,Traction,MEDIUM,HIGH,DEGRADED,True,5,1,3.3,0,1,56.04225054165757,MEDIUM
TASK-1439,Engineering,HIGH,HIGH,POOR,False,0,1,1.0,1,0,74.25690850568127,HIGH
TASK-1440,Engineering,ROUTINE,MEDIUM,GOOD,False,0,2,3.7,0,0,26.685921568302444,LOW
TASK-1441,Traction,MEDIUM,MEDIUM,DEGRADED,True,20,0,6.6,0,0,49.3071631347519,MEDIUM
TASK-1442,Traction,MEDIUM,NORMAL,GOOD,True,13,0,4.9,0,0,47.59879222034898,MEDIUM
TASK-1443,Traction,CRITICAL,HIGH,FAILED,True,20,0,3.0,1,1,100.0,CRITICAL
TASK-1444,Engineering,CRITICAL,HIGH,POOR,False,0,1,3.2,1,1,95.90681111181256,CRITICAL
TASK-1445,Traction,HIGH,IMMEDIATE,POOR,False,0,2,7.0,1,1,90.82221079297798,CRITICAL
TASK-1446,Traction,LOW,MEDIUM,GOOD,True,5,4,7.8,0,1,30.86163710327195,LOW
TASK-1447,Traction,HIGH,MEDIUM,DEGRADED,True,18,2,3.1,1,1,83.68997995316984,CRITICAL
TASK-1448,Traction,CRITICAL,IMMEDIATE,FAILED,False,0,1,2.1,1,1,100.0,CRITICAL
TASK-1449,Traction,CRITICAL,HIGH,POOR,False,0,1,2.2,1,1,95.30361697231875,CRITICAL
TASK-1450,Engineering,MEDIUM,MEDIUM,DEGRADED,False,0,0,6.8,0,0,30.8136878447515,LOW
TASK-1451,S&T,MEDIUM,NORMAL,GOOD,False,0,2,6.2,0,0,35.10270713506934,LOW
TASK-1452,Traction,LOW,MEDIUM,FAIR,False,0,1,6.6,0,0,29.419383255940197,LOW
TASK-1453,Traction,CRITICAL,HIGH,FAILED,True,4,2,5.1,1,1,100.0,CRITICAL
TASK-1454,Traction,HIGH,HIGH,FAILED,True,12,0,0.7,1,0,100.0,CRITICAL
TASK-1455,Traction,MEDIUM,MEDIUM,DEGRADED,False,0,2,0.7,0,1,43.4499378110855,LOW
TASK-1456,S&T,MEDIUM,MEDIUM,DEGRADED,True,17,0,7.4,1,0,68.17332023493765,HIGH
TASK-1457,S&T,ROUTINE,NORMAL,GOOD,True,36,3,1.9,0,0,47.107458116391975,MEDIUM
TASK-1458,Engineering,CRITICAL,HIGH,FAILED,False,0,0,5.4,1,1,96.43664452201504,CRITICAL
TASK-1459,Engineering,ROUTINE,NORMAL,FAIR,False,0,1,6.1,0,0,23.647543677865045,LOW
TASK-1460,Engineering,ROUTINE,MEDIUM,GOOD,True,21,0,6.1,0,1,41.92524780925832,LOW
TASK-1461,Engineering,HIGH,IMMEDIATE,POOR,True,11,1,3.6,1,0,100.0,CRITICAL
TASK-1462,S&T,MEDIUM,NORMAL,FAIR,False,0,1,3.3,0,1,35.725026564386404,LOW
TASK-1463,Traction,HIGH,HIGH,DEGRADED,True,10,1,6.3,1,1,79.68887630155079,HIGH
TASK-1464,Traction,CRITICAL,IMMEDIATE,FAILED,False,0,2,1.1,1,1,100.0,CRITICAL
TASK-1465,Engineering,LOW,NORMAL,FAIR,False,0,1,1.7,0,1,20.852256723198266,LOW
TASK-1466,Traction,MEDIUM,MEDIUM,GOOD,False,0,1,5.6,0,0,31.22652628683567,LOW
TASK-1467,S&T,HIGH,IMMEDIATE,POOR,True,1,1,5.5,1,1,78.54432014549639,HIGH
TASK-1468,S&T,CRITICAL,IMMEDIATE,FAILED,True,12,2,3.8,1,0,100.0,CRITICAL
TASK-1469,S&T,ROUTINE,NORMAL,FAIR,False,0,4,6.2,0,0,20.232082282925965,LOW
TASK-1470,Engineering,MEDIUM,MEDIUM,DEGRADED,False,0,1,3.7,0,1,27.57606820491863,LOW
TASK-1471,S&T,CRITICAL,HIGH,FAILED,False,0,2,4.1,1,0,98.65682976957265,CRITICAL
TASK-1472,Traction,MEDIUM,HIGH,DEGRADED,True,18,4,0.8,0,1,68.76842011267132,HIGH
TASK-1473,S&T,HIGH,HIGH,FAILED,False,0,2,0.9,1,1,89.46686187138326,CRITICAL
TASK-1474,Engineering,MEDIUM,MEDIUM,DEGRADED,True,22,0,7.6,0,1,58.01059160196242,MEDIUM
TASK-1475,Engineering,MEDIUM,MEDIUM,DEGRADED,True,3,4,2.7,0,1,41.29119712259188,LOW
TASK-1476,Engineering,ROUTINE,NORMAL,GOOD,False,0,1,4.2,0,0,31.43843828670095,LOW
TASK-1477,S&T,LOW,NORMAL,FAIR,True,6,1,1.5,0,1,33.166943078669476,LOW
TASK-1478,Traction,MEDIUM,NORMAL,FAIR,False,0,1,4.3,0,1,17.839222009447155,LOW
TASK-1479,Traction,HIGH,HIGH,DEGRADED,False,0,2,1.0,1,1,62.818354858429274,MEDIUM
TASK-1480,Traction,LOW,NORMAL,GOOD,False,0,1,3.8,0,1,19.430806915786142,LOW
TASK-1481,S&T,MEDIUM,NORMAL,GOOD,False,0,1,7.0,0,1,32.852318854982855,LOW
TASK-1482,Traction,CRITICAL,IMMEDIATE,POOR,False,0,1,4.8,1,1,98.8485677796743,CRITICAL
TASK-1483,Traction,CRITICAL,IMMEDIATE,POOR,False,0,0,2.7,1,1,96.45279498786226,CRITICAL
TASK-1484,S&T,ROUTINE,NORMAL,GOOD,False,0,1,7.7,0,0,23.021945158014884,LOW
TASK-1485,Engineering,CRITICAL,HIGH,FAILED,False,0,2,4.0,1,1,97.5387239227808,CRITICAL
TASK-1486,Traction,HIGH,HIGH,DEGRADED,True,5,4,1.2,1,1,84.22034719165123,CRITICAL
TASK-1487,Engineering,LOW,NORMAL,FAIR,True,24,1,3.8,0,1,39.4869019308412,LOW
TASK-1488,S&T,CRITICAL,IMMEDIATE,FAILED,False,0,2,1.1,1,1,100.0,CRITICAL
TASK-1489,S&T,MEDIUM,MEDIUM,DEGRADED,False,0,0,2.2,1,0,53.79856147742084,MEDIUM
TASK-1490,Engineering,ROUTINE,MEDIUM,GOOD,False,0,2,4.3,0,1,31.09804986012059,LOW
TASK-1491,Engineering,CRITICAL,HIGH,FAILED,False,0,1,4.3,1,1,100.0,CRITICAL
TASK-1492,S&T,HIGH,MEDIUM,DEGRADED,True,6,0,6.0,1,1,63.24065807706613,MEDIUM
TASK-1493,Traction,LOW,NORMAL,FAIR,False,0,3,2.3,0,1,24.307530178538514,LOW
